"id","scientificName","names_wo_author","est"
110234,"Anaxagorea silvatica R.E.Fr.","Anaxagorea silvatica","MG/ES"
110237,"Annona bahiensis (Maas & Westra) H.Rainer","Annona bahiensis","MG"
110241,"Annona dolabripetala Raddi","Annona dolabripetala","MG/ES"
110243,"Annona emarginata (Schltdl.) H.Rainer","Annona emarginata","MG"
110244,"Annona exsucca DC.","Annona exsucca","MG"
110249,"Annona leptopetala (R.E.Fr.) H.Rainer","Annona leptopetala","MG"
110252,"Annona mucosa Jacq.","Annona mucosa","MG"
110263,"Annona sylvatica A.St.-Hil.","Annona sylvatica","MG/ES"
110272,"Bocageopsis mattogrossensis (R.E.Fr.) R.E.Fr.","Bocageopsis mattogrossensis","MG"
110276,"Cardiopetalum calophyllum Schltdl.","Cardiopetalum calophyllum","MG"
110286,"Cymbopetalum brasiliense (Vell.) Benth. ex Baill.","Cymbopetalum brasiliense","MG/ES"
110306,"Duguetia chrysocarpa Maas","Duguetia chrysocarpa","MG/ES"
110313,"Duguetia furfuracea (A.St.-Hil.) Saff.","Duguetia furfuracea","MG"
110319,"Duguetia lanceolata A.St.-Hil.","Duguetia lanceolata","MG"
110377,"Guatteria australis A.St.-Hil.","Guatteria australis","MG/ES"
110380,"Guatteria campestris R.E.Fr.","Guatteria campestris","MG/ES"
110382,"Guatteria candolleana Schltdl.","Guatteria candolleana","MG/ES"
110397,"Guatteria ferruginea A.St.-Hil.","Guatteria ferruginea","MG/ES"
110414,"Guatteria latifolia R.E.Fr.","Guatteria latifolia","MG"
110419,"Guatteria macropus Mart.","Guatteria macropus","MG/ES"
110426,"Guatteria notabilis Mello-Silva & Pirani","Guatteria notabilis","MG"
110437,"Guatteria pogonopus Mart.","Guatteria pogonopus","MG/ES"
110438,"Guatteria pohliana Schltdl.","Guatteria pohliana","MG/ES"
110448,"Guatteria rupestris Mello-Silva & Pirani","Guatteria rupestris","MG"
110453,"Guatteria sellowiana Schltdl.","Guatteria sellowiana","MG/ES"
110459,"Guatteria tomentosa Rusby","Guatteria tomentosa","MG/ES"
110463,"Guatteria villosissima A.St.-Hil.","Guatteria villosissima","MG/ES"
110467,"Hornschuchia bryotrophe Nees","Hornschuchia bryotrophe","MG/ES"
110492,"Oxandra espintana (Spruce ex Benth.) Baill.","Oxandra espintana","MG/ES"
110497,"Oxandra martiana (Schltdl.) R.E.Fr.","Oxandra martiana","MG/ES"
110501,"Oxandra reticulata Maas","Oxandra reticulata","MG/ES"
110507,"Porcelia macrocarpa (Warm.) R.E.Fr.","Porcelia macrocarpa","MG"
110537,"Trigynaea oblongifolia Schltdl.","Trigynaea oblongifolia","MG"
110541,"Unonopsis bauxitae Maas et al.","Unonopsis bauxitae","MG"
110545,"Unonopsis guatterioides (A.DC.) R.E.Fr.","Unonopsis guatterioides","MG/ES"
110557,"Xylopia aromatica (Lam.) Mart.","Xylopia aromatica","MG"
110560,"Xylopia brasiliensis Spreng.","Xylopia brasiliensis","MG"
110568,"Xylopia emarginata Mart.","Xylopia emarginata","MG"
110570,"Xylopia frutescens Aubl.","Xylopia frutescens","MG/ES"
110572,"Xylopia laevigata (Mart.) R.E.Fr.","Xylopia laevigata","MG/ES"
110583,"Xylopia sericea A.St.-Hil.","Xylopia sericea","MG/ES"
110761,"Annona reticulata L.","Annona reticulata","MG"
111203,"Podocarpus barretoi Laubenf. & Silba","Podocarpus barretoi","MG"
111277,"Symplocos estrellensis Casar.","Symplocos estrellensis","MG/ES"
111329,"Hololepis hatschbachii H.Rob.","Hololepis hatschbachii","MG/ES"
111332,"Heterocoma albida (DC. ex Pers.) DC.","Heterocoma albida","MG"
111333,"Lychnophora martiana Gardner","Lychnophora martiana","MG"
111335,"Lychnophora gardneri Sch.Bip.","Lychnophora gardneri","MG"
111336,"Lychnophora rosmarinifolia Mart.","Lychnophora rosmarinifolia","MG"
111436,"Symplocos pentandra (Mattos) Occhioni ex Aranha","Symplocos pentandra","MG/ES"
111553,"Allophylus racemosus Sw.","Allophylus racemosus","MG/ES"
111588,"Allophylus melanophloeus Radlk.","Allophylus melanophloeus","MG"
111644,"Cupania radlkoferi Acev.-Rodr.","Cupania radlkoferi","MG"
111661,"Clusia criuva subsp. parviflora Vesque","Clusia criuva","MG"
111683,"Agarista revoluta (Spreng.) J.D. Hook. ex Nied. var. revoluta","Agarista revoluta","MG/ES"
111724,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii","MG"
111733,"Bauhinia forficata Link subsp. forficata","Bauhinia forficata","MG/ES"
111748,"Toulicia stans (Schott) Radlk.","Toulicia stans","MG/ES"
111749,"Toulicia subsquamulata Radlk.","Toulicia subsquamulata","MG/ES"
111772,"Clusia riedeliana Engl.","Clusia riedeliana","MG"
112041,"Picramnia gardneri Planch. subsp. gardneri","Picramnia gardneri","MG/ES"
112045,"Picramnia glazioviana Engl. subsp. glazioviana","Picramnia glazioviana","MG/ES"
113350,"Fridericia bahiensis (Schauer ex. DC.) L.G.Lohmann","Fridericia bahiensis","MG"
114007,"Crescentia cujete L.","Crescentia cujete","MG/ES"
114028,"Cybistax antisyphilitica (Mart.) Mart.","Cybistax antisyphilitica","MG/ES"
114069,"Handroanthus albus (Cham.) Mattos","Handroanthus albus","MG"
114078,"Handroanthus chrysotrichus (Mart. ex DC.) Mattos","Handroanthus chrysotrichus","MG/ES"
114085,"Handroanthus heptaphyllus (Vell.) Mattos","Handroanthus heptaphyllus","MG/ES"
114086,"Handroanthus impetiginosus (Mart. ex DC.) Mattos","Handroanthus impetiginosus","MG/ES"
114091,"Handroanthus ochraceus (Cham.) Mattos","Handroanthus ochraceus","MG/ES"
114098,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus","MG/ES"
114100,"Handroanthus vellosoi (Toledo) Mattos","Handroanthus vellosoi","MG"
114109,"Jacaranda brasiliana (Lam.) Pers.","Jacaranda brasiliana","MG"
114124,"Jacaranda cuspidifolia Mart.","Jacaranda cuspidifolia","MG"
114147,"Jacaranda jasminoides (Thunb.) Sandwith","Jacaranda jasminoides","MG/ES"
114150,"Jacaranda macrantha Cham.","Jacaranda macrantha","MG/ES"
114153,"Jacaranda micrantha Cham.","Jacaranda micrantha","MG"
114157,"Jacaranda mutabilis Hassl.","Jacaranda mutabilis","MG"
114174,"Jacaranda puberula Cham.","Jacaranda puberula","MG/ES"
114178,"Jacaranda pulcherrima Morawetz","Jacaranda pulcherrima","MG"
114188,"Jacaranda simplicifolia K.Schum. ex Bureau & K.Schum.","Jacaranda simplicifolia","MG"
114203,"Paratecoma peroba (Record) Kuhlm.","Paratecoma peroba","MG/ES"
114215,"Sparattosperma leucanthum (Vell.) K.Schum.","Sparattosperma leucanthum","MG/ES"
114257,"Tabebuia aurea (Silva Manso) Benth. & Hook.f. ex S.Moore","Tabebuia aurea","MG"
114267,"Tabebuia cassinoides (Lam.) DC.","Tabebuia cassinoides","MG/ES"
114293,"Tabebuia insignis (Miq.) Sandwith","Tabebuia insignis","MG"
114314,"Tabebuia obtusifolia (Cham.) Bureau","Tabebuia obtusifolia","MG/ES"
114334,"Tabebuia reticulata A.H.Gentry","Tabebuia reticulata","MG"
114337,"Tabebuia rosea (Bertol.) Bertero ex A.DC.","Tabebuia rosea","MG/ES"
114338,"Tabebuia roseoalba (Ridl.) Sandwith","Tabebuia roseoalba","MG/ES"
114466,"Zeyheria montana Mart.","Zeyheria montana","MG"
114468,"Zeyheria tuberculosa (Vell.) Bureau ex Verl.","Zeyheria tuberculosa","MG/ES"
114615,"Symplocos arbutifolia Casar.","Symplocos arbutifolia","MG"
114719,"Spirotheca rivieri (Decne.) Ulbr.","Spirotheca rivieri","MG/ES"
114721,"Spirotheca rivieri (Decne.) Ulbr. var. rivieri","Spirotheca rivieri","MG/ES"
114963,"Copaifera langsdorffii Desf. var. langsdorffii","Copaifera langsdorffii","MG"
114968,"Copaifera langsdorffii var. glabra (Vogel) Benth.","Copaifera langsdorffii","MG"
114970,"Copaifera langsdorffii var. grandifolia Benth.","Copaifera langsdorffii","MG"
115104,"Ceiba rubriflora Carv.-Sobr. & L.P.Queiroz","Ceiba rubriflora","MG"
115185,"Astronium urundeuva (M.Allemão) Engl.","Astronium urundeuva","MG/ES"
115212,"Copaifera sabulicola J.Costa & L.P.Queiroz","Copaifera sabulicola","MG"
115320,"Diplusodon virgatus Pohl var. virgatus","Diplusodon virgatus","MG"
115389,"Astronium glaziovii Mattick","Astronium glaziovii","MG"
115421,"Symplocos revoluta Casar.","Symplocos revoluta","MG"
115540,"Schinus engleri F.A.Barkley","Schinus engleri","MG"
115607,"Symplocos oblongifolia Casar.","Symplocos oblongifolia","MG"
115789,"Psidium corynanthum (Kiaersk.) Burret","Psidium corynanthum","MG"
116138,"Cordia incognita Gottschling & J.S.Mill.","Cordia incognita","MG"
116208,"Piptocarpha rotundifolia (Less.) Baker subsp. rotundifolia","Piptocarpha rotundifolia","MG"
116269,"Piptocarpha axillaris (Less.) Baker subsp. axillaris","Piptocarpha axillaris","MG"
116274,"Piptocarpha macropoda subsp. crassifolia (Baker) G.Lom.Sm.","Piptocarpha macropoda","MG"
116347,"Schoepfia brasiliensis A.DC.","Schoepfia brasiliensis","MG/ES"
116640,"Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson","Pityrocarpa moniliformis","MG"
116997,"Senegalia rhytidocarpa (L.Rico) Seigler & Ebinger","Senegalia rhytidocarpa","MG"
117066,"Annona coriacea Mart.","Annona coriacea","MG"
117069,"Annona cacans Warm.","Annona cacans","MG/ES"
117092,"Annona crassiflora Mart.","Annona crassiflora","MG"
117159,"Annona glabra L.","Annona glabra","MG/ES"
117189,"Phyllostylon rhamnoides (Poiss.) Taub.","Phyllostylon rhamnoides","MG"
117251,"Annona montana Macfad.","Annona montana","MG/ES"
117257,"Annona muricata L.","Annona muricata","MG/ES"
117261,"Annona spinescens Mart.","Annona spinescens","MG"
117268,"Annona saffordiana R.E.Fr.","Annona saffordiana","MG"
117273,"Annona squamosa L.","Annona squamosa","MG/ES"
117442,"Handroanthus bureavii (Sandwith) S.Grose","Handroanthus bureavii","MG/ES"
117459,"Handroanthus riodocensis (A.H.Gentry) S.Grose","Handroanthus riodocensis","MG/ES"
117466,"Handroanthus serratifolius (Vahl) S.Grose","Handroanthus serratifolius","MG/ES"
119758,"Euplassa legalis var. villanovae Sleumer","Euplassa legalis","MG"
119907,"Ligustrum lucidum W.T.Aiton","Ligustrum lucidum","MG"
119908,"Ligustrum japonicum Thunb.","Ligustrum japonicum","MG"
119909,"Ligustrum vulgare L.","Ligustrum vulgare","MG"
120281,"Pittosporum undulatum Vent.","Pittosporum undulatum","MG/ES"
120375,"Gliricidia sepium (Jacq.) Kunth ex Walp.","Gliricidia sepium","MG/ES"
120641,"Celtis fluminensis Carauta","Celtis fluminensis","MG/ES"
120971,"Poeppigia procera var. conferta Benth.","Poeppigia procera","MG"
120972,"Poeppigia procera C.Presl var. procera","Poeppigia procera","MG/ES"
121425,"Myrsine leuconeura Mart.","Myrsine leuconeura","MG/ES"
121433,"Solanum capoerum Dunal","Solanum capoerum","MG"
121558,"Qualea multiflora Mart. subsp. multiflora","Qualea multiflora","MG"
121559,"Vochysia elliptica Mart. var. elliptica","Vochysia elliptica","MG"
121563,"Vochysia rectiflora Warm. var. rectiflora","Vochysia rectiflora","MG/ES"
121564,"Vochysia rufa Mart. var. rufa","Vochysia rufa","MG"
121629,"Hovenia dulcis Thunb.","Hovenia dulcis","MG/ES"
121670,"Diploon cuspidatum (Hoehne) Cronquist","Diploon cuspidatum","MG/ES"
121866,"Pinus elliottii Engelm.","Pinus elliottii","MG/ES"
121867,"Pinus taeda L.","Pinus taeda","MG"
121868,"Pinus caribaea Morelet","Pinus caribaea","MG"
121881,"Tabaroa caatingicola L.P.Queiroz, G.P.Lewis & M.F.Wojc.","Tabaroa caatingicola","MG"
122010,"Agarista eucalyptoides (Cham. & Schltdl.) G.Don","Agarista eucalyptoides","MG"
122293,"Capsicum caatingae Barboza & Agra","Capsicum caatingae","MG"
122864,"Pavonia graomogoliana Krapov.","Pavonia graomogoliana","MG"
122884,"Ocotea virgultosa (Nees) Mart.","Ocotea virgultosa","MG"
124634,"Tontelea passiflora (Vell.) Lombardi","Tontelea passiflora","MG/ES"
125547,"Bougainvillea fasciculata Brandão","Bougainvillea fasciculata","MG/ES"
125744,"Trichilia lepidota subsp. schumanniana (Harms) T.D. Penn.","Trichilia lepidota","MG/ES"
126507,"Pyrus communis L.","Pyrus communis","MG"
126512,"Prunus persica (L.) Batsch","Prunus persica","MG/ES"
126956,"Myrcia neospruceana E.Lucas & Sobral","Myrcia neospruceana","MG"
126962,"Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia","MG"
126975,"Myrcia concisa Sobral & Leoni","Myrcia concisa","MG"
126983,"Myrcia floridissima Sobral","Myrcia floridissima","MG"
126989,"Plinia espinhacensis Sobral","Plinia espinhacensis","MG"
127757,"Clerodendrum chinense (Osbeck) Mabb.","Clerodendrum chinense","MG"
127782,"Paralychnophora glaziouana Loeuille","Paralychnophora glaziouana","MG"
127785,"Piptolepis monticola Loeuille","Piptolepis monticola","MG"
127786,"Eremanthus brevifolius Loeuille","Eremanthus brevifolius","MG"
127895,"Ficus ernanii Carauta et al.","Ficus ernanii","MG/ES"
127903,"Kerianthera longiflora Zappi & C.T. Oliveira","Kerianthera longiflora","MG/ES"
127961,"Psychotria alto-macahensis M. Gomes","Psychotria alto-macahensis","MG/ES"
127993,"Cereus estevesii P.J.Braun","Cereus estevesii","MG"
128486,"Acritopappus pereirae Bautista, S.Ortiz & Rodr.Oubiña","Acritopappus pereirae","MG"
128743,"Pleradenophora membranifolia (Müll. Arg.) Esser & A. L. Melo","Pleradenophora membranifolia","MG"
128775,"Gymnanthes boticario Esser, M. F. A. Lucena & M. Alves","Gymnanthes boticario","MG"
128941,"Senegalia paganuccii Seigler, Ebinger & Ribeiro","Senegalia paganuccii","MG/ES"
128981,"Ocotea grandifructa L.C.S.Assis & M.F.Santos","Ocotea grandifructa","MG"
128982,"Beilschmiedia vestita L.C.S.Assis & M.F.Santos","Beilschmiedia vestita","MG"
128994,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B. Bremer","Schizocalyx cuspidatus","MG/ES"
129013,"Morinda citrifolia L.","Morinda citrifolia","MG/ES"
129050,"Merianthera eburnea R.Goldenb. & Fraga","Merianthera eburnea","MG"
129052,"Merianthera verrucosa R.Goldenb., Fraga & A.P.Fontana","Merianthera verrucosa","MG/ES"
129100,"Cordia tarodae M.Stapf","Cordia tarodae","MG"
129101,"Cordia fusca M.Stapf","Cordia fusca","MG"
129191,"Guarea pendula R.S.Ramalho, A.L. Pinheiro & T.D.Penn.","Guarea pendula","MG/ES"
129409,"Pinus oocarpa Schiede ex Schltdl.","Pinus oocarpa","MG"
129439,"Plinia delicata Antunes et al.","Plinia delicata","MG"
129441,"Eugenia barrana Sobral","Eugenia barrana","MG"
129472,"Myrciaria evanida Sobral","Myrciaria evanida","MG/ES"
129668,"Eugenia espinhacensis Bünger & Sobral","Eugenia espinhacensis","MG"
129906,"Amaioua glomerulata (Lam. ex Poir.) Delprete & C.Persson","Amaioua glomerulata","MG"
130170,"Brasiliocroton muricatus Riina & Cordeiro","Brasiliocroton muricatus","MG/ES"
130202,"Machaerium androvillosum Filardi & H.C.Lima","Machaerium androvillosum","MG"
130204,"Machaerium robsonnianum Filardi & H.C.Lima","Machaerium robsonnianum","MG/ES"
130520,"Heterocoma ekmaniana (Philipson) Loeuille, J. N. Nakaj. & Semir","Heterocoma ekmaniana","MG"
130522,"Heterocoma lanuginosa (Glaz. ex Oliv.) Loeuille, J.N.Nakaj. & Semir","Heterocoma lanuginosa","MG"
130869,"Moquiniastrum polymorphum (Less.) G. Sancho","Moquiniastrum polymorphum","MG/ES"
130871,"Moquiniastrum polymorphum subsp. ceanothifolium (Less.) G. Sancho","Moquiniastrum polymorphum","MG"
130872,"Moquiniastrum polymorphum subsp. floccosum (Cabrera) G. Sancho","Moquiniastrum polymorphum","MG"
132588,"Cyanocephalus lippioides (Pohl ex Benth.) Harley & J.F.B.Pastore","Cyanocephalus lippioides","MG"
132645,"Oocephalus piranii (Harley) Harley & J.F.B.Pastore","Oocephalus piranii","MG"
133197,"Phyllanthus acidus (L.) Skeels","Phyllanthus acidus","MG"
133792,"Anteremanthus piranii Roque & F.A. Santana","Anteremanthus piranii","MG"
133793,"Lychnophora rupestris Semir","Lychnophora rupestris","MG"
133898,"Mimosa perplicata L.M. Borges","Mimosa perplicata","MG"
133902,"Senegalia irwinii Seigler, Ebinger, & P.G. Ribeiro","Senegalia irwinii","MG/ES"
133903,"Senegalia harleyi Seigler, Ebinger, & P.G. Ribeiro","Senegalia harleyi","MG"
133905,"Senegalia hatschbachii Seigler,Ebinger & P. G. Ribeiro","Senegalia hatschbachii","MG/ES"
134018,"Muellera virgilioides (Vogel) M.J. Silva & A.M.G. Azevedo","Muellera virgilioides","MG"
134191,"Lychnocephalus tomentosus Mart. ex DC.","Lychnocephalus tomentosus","MG"
134213,"Muellera campestris (Mart. ex Benth.) M.J. Silva & A.M.G. Azevedo","Muellera campestris","MG/ES"
134217,"Muellera laticifera (M.J. Silva et al.) M.J. Silva & A.M.G. Azevedo","Muellera laticifera","MG"
134820,"Ephedranthus dimerus J.C. Lopes, Chatrou & Mello-Silva","Ephedranthus dimerus","MG/ES"
134866,"Callianthe mexiae (R.E. Fries) Donnel","Callianthe mexiae","MG"
135069,"Muellera obtusa (Benth.) M.J. Silva & A.M.G. Azevedo","Muellera obtusa","MG"
135073,"Muellera montana (MJ.Silva & AMG.Azevedo) MJ.Silva & AMG.Azevedo","Muellera montana","MG"
135495,"Muellera longiunguiculata (MJ.Silva & AMG.Azevedo) MJ.Silva & AMG.Azevedo","Muellera longiunguiculata","MG"
135515,"Melicoccus oliviformis Kunth","Melicoccus oliviformis","MG"
135518,"Melicoccus oliviformis subsp. intermedius (Radlk.) Acev.-Rodr.","Melicoccus oliviformis","MG/ES"
135538,"Muellera leptobotrys M.J. Silva & A.M.G. Azevedo","Muellera leptobotrys","MG"
135562,"Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo","Dahlstedtia muehlbergiana","MG"
135563,"Dahlstedtia peckoltii (Wawra) M.J. Silva & A.M.G. Azevedo","Dahlstedtia peckoltii","MG"
136002,"Eriotheca longipes (A.Robyns) M.C.Duarte & G.L.Esteves","Eriotheca longipes","MG"
136103,"Escallonia farinacea A.St.-Hil. var. farinacea","Escallonia farinacea","MG"
137776,"Ptilochaeta nudipes Griseb.","Ptilochaeta nudipes","MG"
138105,"Cordia blanchetii A.DC.","Cordia blanchetii","MG"
138125,"Bougainvillea fasciculata var. spinosa Brandão & Laca-Buendia","Bougainvillea fasciculata","MG"
138666,"Kaunia rufescens (Lund ex DC.) R.M. King","Kaunia rufescens","MG"
139082,"Solanum rufescens var. virescens (DC.) Hiern","Solanum rufescens","MG"
139755,"Vernonanthura densiflora (Gardner) A.J. Vega & M. Dematteis","Vernonanthura densiflora","MG"
140031,"Spathodea campanulata P. Beauv.","Spathodea campanulata","MG/ES"
581801,"Erythroxylum sobraleanum Loiola & L.S.Cordeiro","Erythroxylum sobraleanum","MG"
581832,"Diospyros inconstans subsp. obovata (Mart. ex Miq.) B.Walln.","Diospyros inconstans","MG/ES"
581987,"Syzygium aqueum (Burm.f.) Alston","Syzygium aqueum","MG/ES"
582118,"Solanum psilophyllum Stehmann & Giacomin","Solanum psilophyllum","MG"
582119,"Solanum verticillatum S. Knapp & Stehmann","Solanum verticillatum","MG"
582259,"Haematoxylum campechianum L.","Haematoxylum campechianum","MG"
582884,"Myrcia ferruginosa Mazine","Myrcia ferruginosa","MG"
583063,"Bauhinia uberlandiana Vaz & G.P. Lewis","Bauhinia uberlandiana","MG"
583121,"Eremanthus ovatifolius Loeuille & Pirani","Eremanthus ovatifolius","MG"
583225,"Priogymnanthus saxicola Lombardi","Priogymnanthus saxicola","MG"
583417,"Tovomita salimenae L. Marinho & Amorim","Tovomita salimenae","MG"
594098,"Celtis clausseniana (Wedd.) Miq.","Celtis clausseniana","MG"
594114,"Citrus medica L.","Citrus medica","MG/ES"
594383,"Celtis spinosissima (Weed.) Miq.","Celtis spinosissima","MG/ES"
594385,"Ficus microcarpa L.f.","Ficus microcarpa","MG/ES"
595085,"Lamanonia speciosa (Cambess.) L. B. Sm.","Lamanonia speciosa","MG/ES"
595616,"Frangula chrysophylla Reissek","Frangula chrysophylla","MG"
596440,"Platanus occidentalis L.","Platanus occidentalis","MG"
596626,"Cassia fistula L.","Cassia fistula","MG/ES"
596703,"Cryptomeria japonica (Thunb. ex L.f.) D.Don","Cryptomeria japonica","MG/ES"
596742,"Citrus maxima (Burm.) Merr.","Citrus maxima","MG"
596865,"Taxodium distichum (L.) Rich.","Taxodium distichum","MG"
596934,"Quiina glaziovii Engl.","Quiina glaziovii","MG"
596963,"Citrus limon (L.) Osbeck","Citrus limon","MG/ES"
597030,"Olea europaea L.","Olea europaea","MG"
597083,"Cupressus lusitanica Mill.","Cupressus lusitanica","MG/ES"
597164,"Litchi chinensis Sonn.","Litchi chinensis","MG/ES"
597490,"Annona cherimola Mill.","Annona cherimola","MG"
597666,"Calophyllum calaba L.","Calophyllum calaba","MG"
598022,"Moringa oleifera Lam.","Moringa oleifera","MG"
598132,"Frangula polymorpha Reissek","Frangula polymorpha","MG"
598669,"Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","MG"
598670,"Persea fuliginosa Nees & Mart.","Persea fuliginosa","MG"
599149,"Adenanthera pavonina L.","Adenanthera pavonina","MG/ES"
599155,"Myristica fragrans Houtt.","Myristica fragrans","MG/ES"
600086,"Malpighia glabra L.","Malpighia glabra","MG/ES"
600115,"Ficus carica L.","Ficus carica","MG"
602563,"Spondias expeditionaria J.D.Mitch. & Daly","Spondias expeditionaria","MG/ES"
602774,"Mollinedia dolichotricha Lírio & Peixoto","Mollinedia dolichotricha","MG/ES"
602854,"Pleroma arboreum Gardner","Pleroma arboreum","MG/ES"
602859,"Pleroma candolleanum (Mart. ex DC.) Triana","Pleroma candolleanum","MG"
602884,"Croton macrobothrys subsp. septentrionalis Caruzo & R.F. Santos","Croton macrobothrys","MG"
602888,"Acanthocladus dichromus (Steud.) J.F.B.Pastore","Acanthocladus dichromus","MG/ES"
